dup_cluster_id,building_id,style_label,filename,file_path,action
127,A1.06,A1,A1.06.TDN-Sch_54.JPG,raw_data/A1.06/A1.06.TDN-Sch_54.JPG,
127,A1.06,A1,DSC06323.JPG,raw_data/A1.06/DSC06323.JPG,
128,A1.06,A1,A1.06.TDN-Sch_55.JPG,raw_data/A1.06/A1.06.TDN-Sch_55.JPG,
128,A1.06,A1,DSC06321.JPG,raw_data/A1.06/DSC06321.JPG,
129,A1.06,A1,A1.06.TDN-Sch_56.JPG,raw_data/A1.06/A1.06.TDN-Sch_56.JPG,
129,A1.06,A1,DSC06320.JPG,raw_data/A1.06/DSC06320.JPG,
130,A1.06,A1,A1.06.TDN-Sch_57.JPG,raw_data/A1.06/A1.06.TDN-Sch_57.JPG,
130,A1.06,A1,DSC06319.JPG,raw_data/A1.06/DSC06319.JPG,
131,A1.06,A1,A1.06.TDN-Sch_58.JPG,raw_data/A1.06/A1.06.TDN-Sch_58.JPG,
131,A1.06,A1,DSC06318.JPG,raw_data/A1.06/DSC06318.JPG,
132,A1.06,A1,A1.06.TDN-Sch_59.JPG,raw_data/A1.06/A1.06.TDN-Sch_59.JPG,
132,A1.06,A1,DSC06317.JPG,raw_data/A1.06/DSC06317.JPG,
133,A1.06,A1,A1.06.TDN-Sch_60.JPG,raw_data/A1.06/A1.06.TDN-Sch_60.JPG,
133,A1.06,A1,DSC06316.JPG,raw_data/A1.06/DSC06316.JPG,
134,A1.06,A1,A1.06.TDN-Sch_61.JPG,raw_data/A1.06/A1.06.TDN-Sch_61.JPG,
134,A1.06,A1,DSC06315.JPG,raw_data/A1.06/DSC06315.JPG,
135,A1.06,A1,A1.06.TDN-Sch_62.JPG,raw_data/A1.06/A1.06.TDN-Sch_62.JPG,
135,A1.06,A1,DSC06314.JPG,raw_data/A1.06/DSC06314.JPG,
136,A1.06,A1,A1.06.TDN-Sch_63.JPG,raw_data/A1.06/A1.06.TDN-Sch_63.JPG,
136,A1.06,A1,DSC06313.JPG,raw_data/A1.06/DSC06313.JPG,
137,A1.06,A1,A1.06.TDN-Sch_64.JPG,raw_data/A1.06/A1.06.TDN-Sch_64.JPG,
137,A1.06,A1,A1.06.TDN-Sch_65.JPG,raw_data/A1.06/A1.06.TDN-Sch_65.JPG,
137,A1.06,A1,DSC06311.JPG,raw_data/A1.06/DSC06311.JPG,
137,A1.06,A1,DSC06312.JPG,raw_data/A1.06/DSC06312.JPG,
138,A1.06,A1,A1.06.TDN-Sch_66.JPG,raw_data/A1.06/A1.06.TDN-Sch_66.JPG,
138,A1.06,A1,DSC06310.JPG,raw_data/A1.06/DSC06310.JPG,
139,A1.06,A1,A1.06.TDN-Sch_67.JPG,raw_data/A1.06/A1.06.TDN-Sch_67.JPG,
139,A1.06,A1,DSC06309.JPG,raw_data/A1.06/DSC06309.JPG,
140,A1.06,A1,A1.06.TDN-Sch_68.JPG,raw_data/A1.06/A1.06.TDN-Sch_68.JPG,
140,A1.06,A1,DSC06308.JPG,raw_data/A1.06/DSC06308.JPG,
141,A1.06,A1,A1.06.TDN-Sch_69.JPG,raw_data/A1.06/A1.06.TDN-Sch_69.JPG,
141,A1.06,A1,DSC06307.JPG,raw_data/A1.06/DSC06307.JPG,
142,A1.06,A1,A1.06.TDN-Sch_70.JPG,raw_data/A1.06/A1.06.TDN-Sch_70.JPG,
142,A1.06,A1,DSC06302.JPG,raw_data/A1.06/DSC06302.JPG,
143,A1.06,A1,A1.06.TDN-Sch_71.JPG,raw_data/A1.06/A1.06.TDN-Sch_71.JPG,
143,A1.06,A1,DSC06301.JPG,raw_data/A1.06/DSC06301.JPG,
144,A1.06,A1,A1.06.TDN-Sch_72.JPG,raw_data/A1.06/A1.06.TDN-Sch_72.JPG,
144,A1.06,A1,DSC06300.JPG,raw_data/A1.06/DSC06300.JPG,
145,A1.06,A1,A1.06.TDN-Sch_73.JPG,raw_data/A1.06/A1.06.TDN-Sch_73.JPG,
145,A1.06,A1,DSC06298.JPG,raw_data/A1.06/DSC06298.JPG,
146,A1.06,A1,A1.06.TDN-Sch_74.JPG,raw_data/A1.06/A1.06.TDN-Sch_74.JPG,
146,A1.06,A1,DSC06297.JPG,raw_data/A1.06/DSC06297.JPG,
147,A1.06,A1,A1.06.TDN-Sch_75.JPG,raw_data/A1.06/A1.06.TDN-Sch_75.JPG,
147,A1.06,A1,DSC06291.JPG,raw_data/A1.06/DSC06291.JPG,
148,A1.06,A1,A1.06.TDN-Sch_76.JPG,raw_data/A1.06/A1.06.TDN-Sch_76.JPG,
148,A1.06,A1,A1.06.TDN-Sch_77.JPG,raw_data/A1.06/A1.06.TDN-Sch_77.JPG,
148,A1.06,A1,DSC06284.JPG,raw_data/A1.06/DSC06284.JPG,
148,A1.06,A1,DSC06285.JPG,raw_data/A1.06/DSC06285.JPG,
149,A1.06,A1,A1.06.TDN-Sch_78.JPG,raw_data/A1.06/A1.06.TDN-Sch_78.JPG,
149,A1.06,A1,DSC06283.JPG,raw_data/A1.06/DSC06283.JPG,
150,A1.06,A1,A1.06.TDN-Sch_79.JPG,raw_data/A1.06/A1.06.TDN-Sch_79.JPG,
150,A1.06,A1,DSC06281.JPG,raw_data/A1.06/DSC06281.JPG,
151,A1.06,A1,A1.06.TDN-Sch_80.JPG,raw_data/A1.06/A1.06.TDN-Sch_80.JPG,
151,A1.06,A1,DSC06280.JPG,raw_data/A1.06/DSC06280.JPG,
152,A1.06,A1,A1.06.TDN-Sch_81.JPG,raw_data/A1.06/A1.06.TDN-Sch_81.JPG,
152,A1.06,A1,DSC06277.JPG,raw_data/A1.06/DSC06277.JPG,
153,A1.06,A1,A1.06.TDN-Sch_82.JPG,raw_data/A1.06/A1.06.TDN-Sch_82.JPG,
153,A1.06,A1,DSC06275.JPG,raw_data/A1.06/DSC06275.JPG,
154,A1.06,A1,A1.06.TDN-Sch_83.JPG,raw_data/A1.06/A1.06.TDN-Sch_83.JPG,
154,A1.06,A1,DSC06273.JPG,raw_data/A1.06/DSC06273.JPG,
155,A1.06,A1,A1.06.TDN-Sch_84.JPG,raw_data/A1.06/A1.06.TDN-Sch_84.JPG,
155,A1.06,A1,DSC06272.JPG,raw_data/A1.06/DSC06272.JPG,
156,A1.06,A1,A1.06.TDN-Sch_85.JPG,raw_data/A1.06/A1.06.TDN-Sch_85.JPG,
156,A1.06,A1,DSC06269.JPG,raw_data/A1.06/DSC06269.JPG,
157,A1.06,A1,A1.06.TDN-Sch_86.JPG,raw_data/A1.06/A1.06.TDN-Sch_86.JPG,
157,A1.06,A1,DSC06268.JPG,raw_data/A1.06/DSC06268.JPG,
158,A1.06,A1,A1.06.TDN-Sch_87.JPG,raw_data/A1.06/A1.06.TDN-Sch_87.JPG,
158,A1.06,A1,DSC06267.JPG,raw_data/A1.06/DSC06267.JPG,
159,A1.06,A1,A1.06.TDN-Sch_88.JPG,raw_data/A1.06/A1.06.TDN-Sch_88.JPG,
159,A1.06,A1,DSC06266.JPG,raw_data/A1.06/DSC06266.JPG,
160,A1.06,A1,A1.06.TDN-Sch_89.JPG,raw_data/A1.06/A1.06.TDN-Sch_89.JPG,
160,A1.06,A1,DSC06264.JPG,raw_data/A1.06/DSC06264.JPG,
161,A1.06,A1,A1.06.TDN-Sch_90.JPG,raw_data/A1.06/A1.06.TDN-Sch_90.JPG,
161,A1.06,A1,DSC06263.JPG,raw_data/A1.06/DSC06263.JPG,
162,A1.06,A1,A1.06.TDN-Sch_91.JPG,raw_data/A1.06/A1.06.TDN-Sch_91.JPG,
162,A1.06,A1,DSC06188.JPG,raw_data/A1.06/DSC06188.JPG,
163,A1.06,A1,A1.06.TDN-Sch_93.JPG,raw_data/A1.06/A1.06.TDN-Sch_93.JPG,
163,A1.06,A1,DSC06171.JPG,raw_data/A1.06/DSC06171.JPG,
164,A1.06,A1,A1.06.TDN-Sch_94.JPG,raw_data/A1.06/A1.06.TDN-Sch_94.JPG,
164,A1.06,A1,DSC06166.JPG,raw_data/A1.06/DSC06166.JPG,
165,A1.06,A1,A1.06.TDN-Sch_95.JPG,raw_data/A1.06/A1.06.TDN-Sch_95.JPG,
165,A1.06,A1,DSC06164.JPG,raw_data/A1.06/DSC06164.JPG,
166,A1.06,A1,A1.06.TDN-Sch_96.JPG,raw_data/A1.06/A1.06.TDN-Sch_96.JPG,
166,A1.06,A1,DSC06163.JPG,raw_data/A1.06/DSC06163.JPG,
167,A1.06,A1,A1.06.TDN-Sch_97.JPG,raw_data/A1.06/A1.06.TDN-Sch_97.JPG,
167,A1.06,A1,DSC06162.JPG,raw_data/A1.06/DSC06162.JPG,
168,A1.06,A1,A1.06.TDN-Sch_98.JPG,raw_data/A1.06/A1.06.TDN-Sch_98.JPG,
168,A1.06,A1,DSC06161.JPG,raw_data/A1.06/DSC06161.JPG,
169,A1.06,A1,A1.06.TDN-Sch_99.JPG,raw_data/A1.06/A1.06.TDN-Sch_99.JPG,
169,A1.06,A1,DSC06159.JPG,raw_data/A1.06/DSC06159.JPG,
170,A1.07,A1,A1.07.Hot-Con_03.JPG,raw_data/A1.07/A1.07.Hot-Con_03.JPG,
170,A1.07,A1,A1.07.Hot-Con_04.JPG,raw_data/A1.07/A1.07.Hot-Con_04.JPG,
171,A1.07,A1,A1.07.Hot-Con_40.JPG,raw_data/A1.07/A1.07.Hot-Con_40.JPG,
171,A1.07,A1,A1.07.Hot-Con_41.JPG,raw_data/A1.07/A1.07.Hot-Con_41.JPG,
172,A1.07,A1,A1.07.Hot-Con_42.JPG,raw_data/A1.07/A1.07.Hot-Con_42.JPG,
172,A1.07,A1,A1.07.Hot-Con_43.JPG,raw_data/A1.07/A1.07.Hot-Con_43.JPG,
173,A1.07,A1,A1.07.Hot-Con_44.JPG,raw_data/A1.07/A1.07.Hot-Con_44.JPG,
173,A1.07,A1,A1.07.Hot-Con_45.JPG,raw_data/A1.07/A1.07.Hot-Con_45.JPG,
174,A1.07,A1,A1.07.Hot-Con_46.JPG,raw_data/A1.07/A1.07.Hot-Con_46.JPG,
174,A1.07,A1,A1.07.Hot-Con_47.JPG,raw_data/A1.07/A1.07.Hot-Con_47.JPG,
175,A1.07,A1,A1.07.Hot-Con_66.JPG,raw_data/A1.07/A1.07.Hot-Con_66.JPG,
175,A1.07,A1,A1.07.Hot-Con_67.JPG,raw_data/A1.07/A1.07.Hot-Con_67.JPG,
175,A1.07,A1,A1.07.Hot-Con_68.JPG,raw_data/A1.07/A1.07.Hot-Con_68.JPG,
176,A1.07,A1,A1.07.Hot-Con_72.JPG,raw_data/A1.07/A1.07.Hot-Con_72.JPG,
176,A1.07,A1,A1.07.Hot-Con_73.JPG,raw_data/A1.07/A1.07.Hot-Con_73.JPG,
176,A1.07,A1,A1.07.Hot-Con_74.JPG,raw_data/A1.07/A1.07.Hot-Con_74.JPG,
177,A1.07,A1,A1.07.Hot-Con_78.JPG,raw_data/A1.07/A1.07.Hot-Con_78.JPG,
177,A1.07,A1,A1.07.Hot-Con_79.JPG,raw_data/A1.07/A1.07.Hot-Con_79.JPG,
178,A1.07,A1,A1.07.Hot-Con_80.JPG,raw_data/A1.07/A1.07.Hot-Con_80.JPG,
178,A1.07,A1,A1.07.Hot-Con_81.JPG,raw_data/A1.07/A1.07.Hot-Con_81.JPG,
179,A1.08,A1,A1.08.MCH-Sch_41.JPG,raw_data/A1.08/A1.08.MCH-Sch_41.JPG,
179,A1.08,A1,A1.08.MCH-Sch_45.JPG,raw_data/A1.08/A1.08.MCH-Sch_45.JPG,
180,A1.11,A1,A1.11.LQD-Sch_16.JPG,raw_data/A1.11/A1.11.LQD-Sch_16.JPG,
180,A1.11,A1,A1.11.LQD-Sch_17.JPG,raw_data/A1.11/A1.11.LQD-Sch_17.JPG,
181,A1.24,A1,A1.24.Indo-Ban_137.JPG,raw_data/A1.24/A1.24.Indo-Ban_137.JPG,
181,A1.24,A1,A1.24.Indo-Ban_143.JPG,raw_data/A1.24/A1.24.Indo-Ban_143.JPG,
182,A1.24,A1,A1.24.Indo-Ban_181.JPG,raw_data/A1.24/A1.24.Indo-Ban_181.JPG,
182,A1.24,A1,A1.24.Indo-Ban_182.JPG,raw_data/A1.24/A1.24.Indo-Ban_182.JPG,
183,A1.24,A1,A1.24.Indo-Ban_293.JPG,raw_data/A1.24/A1.24.Indo-Ban_293.JPG,
183,A1.24,A1,A1.24.Indo-Ban_304.JPG,raw_data/A1.24/A1.24.Indo-Ban_304.JPG,
184,A1.24,A1,A1.24.Indo-Ban_314.JPG,raw_data/A1.24/A1.24.Indo-Ban_314.JPG,
184,A1.24,A1,A1.24.Indo-Ban_316.JPG,raw_data/A1.24/A1.24.Indo-Ban_316.JPG,
185,A1.26,A1,A1.26.Tan-Din_16.JPG,raw_data/A1.26/A1.26.Tan-Din_16.JPG,
185,A1.26,A1,A1.26.Tan-Din_20.JPG,raw_data/A1.26/A1.26.Tan-Din_20.JPG,
186,A1.38,A1,A1.38.HBT-Sch_08.JPG,raw_data/A1.38/A1.38.HBT-Sch_08.JPG,
186,A1.38,A1,A1.38.HBT-Sch_11.JPG,raw_data/A1.38/A1.38.HBT-Sch_11.JPG,
187,A1.44,A1,A1.44.Nor-Pal_07.jpg,raw_data/A1.44/A1.44.Nor-Pal_07.jpg,
187,A1.44,A1,A1.44.Nor-Pal_09.jpg,raw_data/A1.44/A1.44.Nor-Pal_09.jpg,
380,A1.04,A1,dinh-gia-long18.jpg,raw_data/HistoricVietnam-OldPics/A1.04/dinh-gia-long18.jpg,
380,A1.04,A1,dinh-gia-long8.jpg,raw_data/HistoricVietnam-OldPics/A1.04/dinh-gia-long8.jpg,
381,A1.06,A1,Institution-Taberd-2.jpg,raw_data/HistoricVietnam-OldPics/A1.06/Institution-Taberd-2.jpg,
381,A1.06,A1,Institution-Taberd.jpg,raw_data/HistoricVietnam-OldPics/A1.06/Institution-Taberd.jpg,
382,A1.07,A1,continental025.jpg,raw_data/HistoricVietnam-OldPics/A1.07/continental025.jpg,
382,A1.07,A1,continental10-1.jpg,raw_data/HistoricVietnam-OldPics/A1.07/continental10-1.jpg,
383,A1.15,A1,quan-y.jpg,raw_data/HistoricVietnam-OldPics/A1.15/quan-y.jpg,
383,A1.23,A1,quan-y.jpg,raw_data/HistoricVietnam-OldPics/A1.23/quan-y.jpg,
384,A1.15,A1,sp-2.jpg,raw_data/HistoricVietnam-OldPics/A1.15/sp-2.jpg,
384,A1.23,A1,sp-2.jpg,raw_data/HistoricVietnam-OldPics/A1.23/sp-2.jpg,
385,A1.15,A1,sp.jpg,raw_data/HistoricVietnam-OldPics/A1.15/sp.jpg,
385,A1.23,A1,sp.jpg,raw_data/HistoricVietnam-OldPics/A1.23/sp.jpg,
386,A1.17,A1,506977002_9480088942092335_919909853580806317_n.jpg,raw_data/HistoricVietnam-OldPics/A1.17/506977002_9480088942092335_919909853580806317_n.jpg,
386,A1.26,A1,506977002_9480088942092335_919909853580806317_n.jpg,raw_data/HistoricVietnam-OldPics/A1.26/506977002_9480088942092335_919909853580806317_n.jpg,
387,A1.17,A1,508155674_9480089022092327_7479884120031120485_n.jpg,raw_data/HistoricVietnam-OldPics/A1.17/508155674_9480089022092327_7479884120031120485_n.jpg,
387,A1.26,A1,508155674_9480089022092327_7479884120031120485_n.jpg,raw_data/HistoricVietnam-OldPics/A1.26/508155674_9480089022092327_7479884120031120485_n.jpg,
388,A1.17,A1,i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_dai-hoc-sai-gon-1-1010.jpg,raw_data/HistoricVietnam-OldPics/A1.17/i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_dai-hoc-sai-gon-1-1010.jpg,
388,A1.26,A1,i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_dai-hoc-sai-gon-1-1010.jpg,raw_data/HistoricVietnam-OldPics/A1.26/i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_dai-hoc-sai-gon-1-1010.jpg,
389,A1.17,A1,i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_truong-trung-hoc-phap-hoa-1012.jpg,raw_data/HistoricVietnam-OldPics/A1.17/i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_truong-trung-hoc-phap-hoa-1012.jpg,
389,A1.26,A1,i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_truong-trung-hoc-phap-hoa-1012.jpg,raw_data/HistoricVietnam-OldPics/A1.26/i.ex-cdn.com-chatluongvacuocsong.vn-files-content-2024-03-08-_truong-trung-hoc-phap-hoa-1012.jpg,
390,A1.19,A1,539491_470772469611693_1792253923_n.jpg,raw_data/HistoricVietnam-OldPics/A1.19/539491_470772469611693_1792253923_n.jpg,
390,A1.19,A1,wt.jpg,raw_data/HistoricVietnam-OldPics/A1.19/wt.jpg,
391,A1.34,A1,FC7ifTNh.jpg,raw_data/HistoricVietnam-OldPics/A1.34/FC7ifTNh.jpg,
391,A1.34,A1,majestic16.jpg,raw_data/HistoricVietnam-OldPics/A1.34/majestic16.jpg,
188,A2.01,A2,A2.01.Uni-Squa_100.JPG,raw_data/A2.01/A2.01.Uni-Squa_100.JPG,
188,A2.01,A2,A2.01.Uni-Squa_99.JPG,raw_data/A2.01/A2.01.Uni-Squa_99.JPG,
189,A2.01,A2,A2.01.Uni-Squa_103.JPG,raw_data/A2.01/A2.01.Uni-Squa_103.JPG,
189,A2.01,A2,A2.01.Uni-Squa_104.JPG,raw_data/A2.01/A2.01.Uni-Squa_104.JPG,
190,A2.01,A2,A2.01.Uni-Squa_116.JPG,raw_data/A2.01/A2.01.Uni-Squa_116.JPG,
190,A2.01,A2,A2.01.Uni-Squa_117.JPG,raw_data/A2.01/A2.01.Uni-Squa_117.JPG,
191,A2.01,A2,A2.01.Uni-Squa_129.JPG,raw_data/A2.01/A2.01.Uni-Squa_129.JPG,
191,A2.01,A2,A2.01.Uni-Squa_130.JPG,raw_data/A2.01/A2.01.Uni-Squa_130.JPG,
192,A2.01,A2,A2.01.Uni-Squa_131.JPG,raw_data/A2.01/A2.01.Uni-Squa_131.JPG,
192,A2.01,A2,A2.01.Uni-Squa_132.JPG,raw_data/A2.01/A2.01.Uni-Squa_132.JPG,
193,A2.01,A2,A2.01.Uni-Squa_138.JPG,raw_data/A2.01/A2.01.Uni-Squa_138.JPG,
193,A2.01,A2,A2.01.Uni-Squa_139.JPG,raw_data/A2.01/A2.01.Uni-Squa_139.JPG,
193,A2.01,A2,A2.01.Uni-Squa_140.JPG,raw_data/A2.01/A2.01.Uni-Squa_140.JPG,
193,A2.01,A2,A2.01.Uni-Squa_141.JPG,raw_data/A2.01/A2.01.Uni-Squa_141.JPG,
194,A2.01,A2,A2.01.Uni-Squa_142.JPG,raw_data/A2.01/A2.01.Uni-Squa_142.JPG,
194,A2.01,A2,A2.01.Uni-Squa_143.JPG,raw_data/A2.01/A2.01.Uni-Squa_143.JPG,
195,A2.01,A2,A2.01.Uni-Squa_145.JPG,raw_data/A2.01/A2.01.Uni-Squa_145.JPG,
195,A2.01,A2,A2.01.Uni-Squa_146.JPG,raw_data/A2.01/A2.01.Uni-Squa_146.JPG,
196,A2.01,A2,A2.01.Uni-Squa_71.JPG,raw_data/A2.01/A2.01.Uni-Squa_71.JPG,
196,A2.01,A2,A2.01.Uni-Squa_72.JPG,raw_data/A2.01/A2.01.Uni-Squa_72.JPG,
197,A2.01,A2,A2.01.Uni-Squa_73.JPG,raw_data/A2.01/A2.01.Uni-Squa_73.JPG,
197,A2.01,A2,A2.01.Uni-Squa_74.JPG,raw_data/A2.01/A2.01.Uni-Squa_74.JPG,
198,A2.01,A2,A2.01.Uni-Squa_76.JPG,raw_data/A2.01/A2.01.Uni-Squa_76.JPG,
198,A2.01,A2,A2.01.Uni-Squa_77.JPG,raw_data/A2.01/A2.01.Uni-Squa_77.JPG,
199,A2.01,A2,A2.01.Uni-Squa_78.JPG,raw_data/A2.01/A2.01.Uni-Squa_78.JPG,
199,A2.01,A2,A2.01.Uni-Squa_79.JPG,raw_data/A2.01/A2.01.Uni-Squa_79.JPG,
200,A2.01,A2,A2.01.Uni-Squa_88.JPG,raw_data/A2.01/A2.01.Uni-Squa_88.JPG,
200,A2.01,A2,A2.01.Uni-Squa_89.JPG,raw_data/A2.01/A2.01.Uni-Squa_89.JPG,
201,A2.01,A2,A2.01.Uni-Squa_92.JPG,raw_data/A2.01/A2.01.Uni-Squa_92.JPG,
201,A2.01,A2,A2.01.Uni-Squa_93.JPG,raw_data/A2.01/A2.01.Uni-Squa_93.JPG,
202,A2.01,A2,A2.01.Uni-Squa_94.JPG,raw_data/A2.01/A2.01.Uni-Squa_94.JPG,
202,A2.01,A2,A2.01.Uni-Squa_95.JPG,raw_data/A2.01/A2.01.Uni-Squa_95.JPG,
203,A2.05,A2,A2.05.Pub-Ser_05.JPG,raw_data/A2.05/A2.05.Pub-Ser_05.JPG,
203,A2.05,A2,A2.05.Pub-Ser_09.JPG,raw_data/A2.05/A2.05.Pub-Ser_09.JPG,
204,A2.05,A2,A2.05.Pub-Ser_10.JPG,raw_data/A2.05/A2.05.Pub-Ser_10.JPG,
204,A2.05,A2,A2.05.Pub-Ser_19.JPG,raw_data/A2.05/A2.05.Pub-Ser_19.JPG,
205,A2.07,A2,A2.07.Mel-Poi_22.JPG,raw_data/A2.07/A2.07.Mel-Poi_22.JPG,
205,A2.07,A2,A2.07.Mel-Poi_24.JPG,raw_data/A2.07/A2.07.Mel-Poi_24.JPG,
206,A2.07,A2,A2.07.Mel-Poi_23.JPG,raw_data/A2.07/A2.07.Mel-Poi_23.JPG,
206,A2.07,A2,A2.07.Mel-Poi_27.JPG,raw_data/A2.07/A2.07.Mel-Poi_27.JPG,
207,A2.10,A2,A2.10.Cit-Vie_17.JPG,raw_data/A2.10/A2.10.Cit-Vie_17.JPG,
207,A2.10,A2,A2.10.Cit-Vie_19.JPG,raw_data/A2.10/A2.10.Cit-Vie_19.JPG,
208,A2.15,A2,A2.15.New-Wor_27.JPG,raw_data/A2.15/A2.15.New-Wor_27.JPG,
208,A2.15,A2,A2.15.New-Wor_40.JPG,raw_data/A2.15/A2.15.New-Wor_40.JPG,
208,A2.15,A2,A2.15.New-Wor_41.JPG,raw_data/A2.15/A2.15.New-Wor_41.JPG,
209,A2.16,A2,A2.16.Thai-Squ_29.JPG,raw_data/A2.16/A2.16.Thai-Squ_29.JPG,
209,A2.16,A2,A2.16.Thai-Squ_31.JPG,raw_data/A2.16/A2.16.Thai-Squ_31.JPG,
210,A2.21,A2,A2.21.Cons-Mus_58.JPG,raw_data/A2.21/A2.21.Cons-Mus_58.JPG,
210,A2.21,A2,A2.21.Cons-Mus_59.JPG,raw_data/A2.21/A2.21.Cons-Mus_59.JPG,
211,A2.24,A2,A2.24.Asi-ana_31.JPG,raw_data/A2.24/A2.24.Asi-ana_31.JPG,
211,A2.24,A2,A2.24.Asi-ana_34.JPG,raw_data/A2.24/A2.24.Asi-ana_34.JPG,
212,B1.02,B1,B1.02.TDN-Sch_11.JPG,raw_data/B1.02/B1.02.TDN-Sch_11.JPG,
212,B1.02,B1,B1.02.TDN-Sch_12.JPG,raw_data/B1.02/B1.02.TDN-Sch_12.JPG,
213,B1.02,B1,B1.02.TDN-Sch_82.JPG,raw_data/B1.02/B1.02.TDN-Sch_82.JPG,
213,B1.02,B1,B1.02.TDN-Sch_83.JPG,raw_data/B1.02/B1.02.TDN-Sch_83.JPG,
214,B1.03,B1,B1.03.Gen-Lib_77.JPG,raw_data/B1.03/B1.03.Gen-Lib_77.JPG,
214,B1.03,B1,B1.03.Gen-Lib_78.JPG,raw_data/B1.03/B1.03.Gen-Lib_78.JPG,
215,B1.04,B1,B1.04.UAH-Uni_100.JPG,raw_data/B1.04/B1.04.UAH-Uni_100.JPG,
215,B1.04,B1,B1.04.UAH-Uni_99.JPG,raw_data/B1.04/B1.04.UAH-Uni_99.JPG,
216,B1.04,B1,B1.04.UAH-Uni_101.JPG,raw_data/B1.04/B1.04.UAH-Uni_101.JPG,
216,B1.04,B1,B1.04.UAH-Uni_102.JPG,raw_data/B1.04/B1.04.UAH-Uni_102.JPG,
216,B1.04,B1,B1.04.UAH-Uni_103.JPG,raw_data/B1.04/B1.04.UAH-Uni_103.JPG,
217,B1.04,B1,B1.04.UAH-Uni_107.JPG,raw_data/B1.04/B1.04.UAH-Uni_107.JPG,
217,B1.04,B1,B1.04.UAH-Uni_108.JPG,raw_data/B1.04/B1.04.UAH-Uni_108.JPG,
217,B1.04,B1,B1.04.UAH-Uni_109.JPG,raw_data/B1.04/B1.04.UAH-Uni_109.JPG,
217,B1.04,B1,B1.04.UAH-Uni_110.JPG,raw_data/B1.04/B1.04.UAH-Uni_110.JPG,
218,B1.04,B1,B1.04.UAH-Uni_124.JPG,raw_data/B1.04/B1.04.UAH-Uni_124.JPG,
218,B1.04,B1,B1.04.UAH-Uni_125.JPG,raw_data/B1.04/B1.04.UAH-Uni_125.JPG,
218,B1.04,B1,B1.04.UAH-Uni_126.JPG,raw_data/B1.04/B1.04.UAH-Uni_126.JPG,
218,B1.04,B1,B1.04.UAH-Uni_127.JPG,raw_data/B1.04/B1.04.UAH-Uni_127.JPG,
219,B1.04,B1,B1.04.UAH-Uni_128.JPG,raw_data/B1.04/B1.04.UAH-Uni_128.JPG,
219,B1.04,B1,B1.04.UAH-Uni_129.JPG,raw_data/B1.04/B1.04.UAH-Uni_129.JPG,
220,B1.04,B1,B1.04.UAH-Uni_130.JPG,raw_data/B1.04/B1.04.UAH-Uni_130.JPG,
220,B1.04,B1,B1.04.UAH-Uni_131.JPG,raw_data/B1.04/B1.04.UAH-Uni_131.JPG,
220,B1.04,B1,B1.04.UAH-Uni_132.JPG,raw_data/B1.04/B1.04.UAH-Uni_132.JPG,
221,B1.04,B1,B1.04.UAH-Uni_133.JPG,raw_data/B1.04/B1.04.UAH-Uni_133.JPG,
221,B1.04,B1,B1.04.UAH-Uni_134.JPG,raw_data/B1.04/B1.04.UAH-Uni_134.JPG,
222,B1.04,B1,B1.04.UAH-Uni_137.JPG,raw_data/B1.04/B1.04.UAH-Uni_137.JPG,
222,B1.04,B1,B1.04.UAH-Uni_138.JPG,raw_data/B1.04/B1.04.UAH-Uni_138.JPG,
223,B1.04,B1,B1.04.UAH-Uni_140.JPG,raw_data/B1.04/B1.04.UAH-Uni_140.JPG,
223,B1.04,B1,B1.04.UAH-Uni_142.JPG,raw_data/B1.04/B1.04.UAH-Uni_142.JPG,
224,B1.04,B1,B1.04.UAH-Uni_151.JPG,raw_data/B1.04/B1.04.UAH-Uni_151.JPG,
224,B1.04,B1,B1.04.UAH-Uni_153.JPG,raw_data/B1.04/B1.04.UAH-Uni_153.JPG,
225,B1.04,B1,B1.04.UAH-Uni_155.JPG,raw_data/B1.04/B1.04.UAH-Uni_155.JPG,
225,B1.04,B1,B1.04.UAH-Uni_157.JPG,raw_data/B1.04/B1.04.UAH-Uni_157.JPG,
226,B1.04,B1,B1.04.UAH-Uni_159.JPG,raw_data/B1.04/B1.04.UAH-Uni_159.JPG,
226,B1.04,B1,B1.04.UAH-Uni_160.JPG,raw_data/B1.04/B1.04.UAH-Uni_160.JPG,
227,B1.04,B1,B1.04.UAH-Uni_167.JPG,raw_data/B1.04/B1.04.UAH-Uni_167.JPG,
227,B1.04,B1,B1.04.UAH-Uni_169.JPG,raw_data/B1.04/B1.04.UAH-Uni_169.JPG,
228,B1.04,B1,B1.04.UAH-Uni_175.JPG,raw_data/B1.04/B1.04.UAH-Uni_175.JPG,
228,B1.04,B1,B1.04.UAH-Uni_176.JPG,raw_data/B1.04/B1.04.UAH-Uni_176.JPG,
228,B1.04,B1,B1.04.UAH-Uni_177.JPG,raw_data/B1.04/B1.04.UAH-Uni_177.JPG,
